Año;Autoridad Portuaria;Operacion;Transito;Graneles líquidos;Graneles sólidos;Mercancía general convencional;Mercancía general en contenedor;Mercancía general;Pesca;Avituallamiento;Tráfico interior;TRÁFICO TOTAL;;;
2016;Málaga;Embarque;Incluido tránsito;63.378;1.033.329;305.840;275.662;581.502;0;98.591;0;1.776.800;;;
2016;Málaga;Embarque;Solo tránsito;10.034;0;0;102.224;102.224;0;0;0;112.258;;;
2016;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Pasaia;Desembarque;Incluido tránsito;0;970.983;926.548;50.083;976.631;27.551;0;0;1.975.165;;;
2016;Pasaia;Desembarque;Solo tránsito;0;0;11.932;0;11.932;0;0;0;11.932;;;
2016;Pasaia;Embarque;Incluido tránsito;0;128.187;1.290.242;27.782;1.318.024;0;33.348;0;1.479.559;;;
2016;Pasaia;Embarque;Solo tránsito;0;0;11.932;0;11.932;0;0;0;11.932;;;
2016;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;4.188.555;397.243;1.761.808;2.039.923;3.801.731;7.661;0;1;8.395.191;;;
2016;Santa Cruz de Tenerife;Desembarque;Solo tránsito;0;0;1.821;17.280;19.101;0;0;0;19.101;;;
2016;Santa Cruz de Tenerife;Embarque;Incluido tránsito;1.969.306;17.755;1.752.586;830.715;2.583.301;0;646.236;2.184;5.218.782;;;
2016;Santa Cruz de Tenerife;Embarque;Solo tránsito;167;4;1.833;14.539;16.372;0;0;0;16.543;;;
2016;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Santander;Desembarque;Incluido tránsito;97.917;1.878.164;656.568;5.888;662.456;3.577;0;0;2.642.114;;;
2016;Santander;Desembarque;Solo tránsito;0;0;3.648;8;3.656;0;0;0;3.656;;;
2016;Santander;Embarque;Incluido tránsito;41.858;944.949;1.174.120;13.646;1.187.766;0;50.155;0;2.224.728;;;
2016;Santander;Embarque;Solo tránsito;0;1.800;2.350;19;2.369;0;0;0;4.169;;;
2016;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Sevilla;Desembarque;Incluido tránsito;217.498;1.939.862;241.107;302.806;543.913;0;0;0;2.701.273;;;
2016;Sevilla;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Sevilla;Embarque;Incluido tránsito;12.167;310.415;909.393;857.191;1.766.584;0;29.194;0;2.118.360;;;
2016;Sevilla;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Tarragona;Desembarque;Incluido tránsito;15.009.403;7.568.295;886.860;387.851;1.274.711;4.489;0;3.675;23.860.573;;;
2016;Tarragona;Desembarque;Solo tránsito;243.894;947.194;95.548;27.554;123.102;0;0;0;1.314.190;;;
2016;Tarragona;Embarque;Incluido tránsito;5.259.367;1.497.179;275.849;443.964;719.813;0;14.863;0;7.491.222;;;
2016;Tarragona;Embarque;Solo tránsito;322.111;918.187;95.487;28.169;123.656;0;0;0;1.363.954;;;
2016;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Valencia;Desembarque;Incluido tránsito;3.561.868;1.439.652;4.793.928;23.607.805;28.401.733;1.991;0;0;33.405.244;;;
2016;Valencia;Desembarque;Solo tránsito;0;0;79.757;16.214.549;16.294.306;0;0;0;16.294.306;;;
2016;Valencia;Embarque;Incluido tránsito;241.200;1.091.925;5.994.509;30.264.654;36.259.163;0;472.281;0;38.064.569;;;
2016;Valencia;Embarque;Solo tránsito;300;0;75.584;16.208.334;16.283.918;0;0;0;16.284.218;;;
2016;Valencia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Vigo;Desembarque;Incluido tránsito;60.452;234.910;345.906;1.224.752;1.570.658;83.366;0;0;1.949.386;;;
2016;Vigo;Desembarque;Solo tránsito;0;0;26.968;61.736;88.704;0;0;0;88.704;;;
2016;Vigo;Embarque;Incluido tránsito;0;0;635.499;1.360.082;1.995.581;0;175.405;0;2.170.986;;;
2016;Vigo;Embarque;Solo tránsito;0;0;30.879;60.922;91.801;0;0;0;91.801;;;
2016;Vigo;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Vilagarcía;Desembarque;Incluido tránsito;184.160;282.621;151.558;57.103;208.661;0;0;0;675.442;;;
2016;Vilagarcía;Desembarque;Solo tránsito;0;0;0;37;37;0;0;0;37;;;
2016;Vilagarcía;Embarque;Incluido tránsito;0;37.932;170.601;221.807;392.408;0;6.213;0;436.553;;;
2016;Vilagarcía;Embarque;Solo tránsito;0;0;27;37;64;0;0;0;64;;;
2016;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;A Coruña;Desembarque;Incluido tránsito;6.255.134;4.132.230;478.170;4;478.174;51.102;0;0;10.916.640;;;
2017;A Coruña;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;A Coruña;Embarque;Incluido tránsito;2.509.921;924.794;436.544;2;436.546;0;84.165;303.050;4.258.476;;;
2017;A Coruña;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;A Coruña;Transbordo;Incluido tránsito;23.813;0;0;0;0;0;0;0;23.813;;;
2017;Alicante;Desembarque;Incluido tránsito;41.202;344.020;107.035;395.740;502.775;1.669;0;0;889.666;;;
2017;Alicante;Desembarque;Solo tránsito;0;0;0;21.480;21.480;0;0;0;21.480;;;
2017;Alicante;Embarque;Incluido tránsito;27;1.533.160;137.526;862.902;1.000.428;0;24.296;28;2.557.939;;;
2017;Alicante;Embarque;Solo tránsito;0;0;0;21.349;21.349;0;0;0;21.349;;;
2017;Alicante;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Almería;Desembarque;Incluido tránsito;4.700;2.907.306;259.772;11.895;271.667;3.466;0;0;3.187.139;;;
2017;Almería;Desembarque;Solo tránsito;0;0;0;97;97;0;0;0;97;;;
2017;Almería;Embarque;Incluido tránsito;26.956;2.711.565;345.008;23.039;368.047;0;87.420;0;3.193.988;;;
2017;Almería;Embarque;Solo tránsito;0;0;0;95;95;0;0;0;95;;;
2017;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Avilés;Desembarque;Incluido tránsito;340.526;2.008.737;288.605;0;288.605;13.569;0;0;2.651.437;;;
2017;Avilés;Desembarque;Solo tránsito;0;0;394;0;394;0;0;0;394;;;
2017;Avilés;Embarque;Incluido tránsito;317.632;870.942;925.415;0;925.415;0;41.484;0;2.155.473;;;
2017;Avilés;Embarque;Solo tránsito;0;50.851;394;0;394;0;0;0;51.245;;;
2017;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Bahía de Algeciras;Desembarque;Incluido tránsito;18.512.822;1.957.553;3.895.125;28.605.088;32.500.213;1.015;0;192.780;53.164.383;;;
2017;Bahía de Algeciras;Desembarque;Solo tránsito;5.647.004;260.981;331.736;26.960.461;27.292.197;0;0;0;33.200.182;;;
2017;Bahía de Algeciras;Embarque;Incluido tránsito;10.262.165;145.354;3.957.432;28.994.915;32.952.347;0;2.833.641;2.198.081;48.391.588;;;
2017;Bahía de Algeciras;Embarque;Solo tránsito;5.605.917;0;428.172;25.902.066;26.330.238;0;0;0;31.936.155;;;
2017;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Bahía de Cádiz;Desembarque;Incluido tránsito;242.294;1.065.956;563.718;180.648;744.366;16.294;0;0;2.068.910;;;
2017;Bahía de Cádiz;Desembarque;Solo tránsito;242.294;0;25.429;256;25.685;0;0;0;267.979;;;
2017;Bahía de Cádiz;Embarque;Incluido tránsito;336.482;665.183;403.892;464.115;868.007;0;112.165;0;1.981.837;;;
2017;Bahía de Cádiz;Embarque;Solo tránsito;241.850;19.600;17.912;32;17.944;0;0;0;279.394;;;
2017;Bahía de Cádiz;Transbordo;Incluido tránsito;0;16.450;48.055;0;48.055;0;0;0;64.505;;;
2017;Baleares;Desembarque;Incluido tránsito;1.553.351;1.414.329;7.344.967;636.643;7.981.610;3.004;0;0;10.952.294;;;
2017;Baleares;Desembarque;Solo tránsito;0;0;6.198;381;6.579;0;0;0;6.579;;;
2017;Baleares;Embarque;Incluido tránsito;0;196.322;4.086.315;176.875;4.263.190;0;236.555;1.082;4.697.149;;;
2017;Baleares;Embarque;Solo tránsito;0;0;97.398;2.771;100.169;0;0;0;100.169;;;
2017;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Barcelona;Desembarque;Incluido tránsito;10.897.097;2.277.545;4.491.732;13.380.951;17.872.683;2.961;0;0;31.050.286;;;
2017;Barcelona;Desembarque;Solo tránsito;2.419.556;0;128.074;6.331.183;6.459.257;0;0;0;8.878.813;;;
2017;Barcelona;Embarque;Incluido tránsito;3.586.526;2.188.092;6.717.917;16.530.273;23.248.190;0;1.293.845;0;30.316.653;;;
2017;Barcelona;Embarque;Solo tránsito;2.996.205;0;153.768;6.143.986;6.297.754;0;0;0;9.293.959;;;
2017;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Bilbao;Desembarque;Incluido tránsito;14.754.609;2.114.690;2.322.510;2.445.486;4.767.996;0;0;0;21.637.295;;;
2017;Bilbao;Desembarque;Solo tránsito;67.164;0;177;22.760;22.937;0;0;0;90.101;;;
2017;Bilbao;Embarque;Incluido tránsito;5.029.231;2.428.474;1.080.906;4.019.075;5.099.981;0;111.692;0;12.669.378;;;
2017;Bilbao;Embarque;Solo tránsito;0;0;177;13.253;13.430;0;0;0;13.430;;;
2017;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Cartagena;Desembarque;Incluido tránsito;19.562.890;3.949.863;151.372;544.730;696.102;517;0;0;24.209.372;;;
2017;Cartagena;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Cartagena;Embarque;Incluido tránsito;7.515.412;1.870.476;157.372;678.874;836.246;0;155.335;0;10.377.469;;;
2017;Cartagena;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Cartagena;Transbordo;Incluido tránsito;99.606;0;1.751;0;1.751;0;0;0;101.357;;;
2017;Castellón;Desembarque;Incluido tránsito;5.686.677;5.587.225;136.199;579.469;715.668;4.291;0;0;11.993.861;;;
2017;Castellón;Desembarque;Solo tránsito;0;0;290;240.616;240.906;0;0;0;240.906;;;
2017;Castellón;Embarque;Incluido tránsito;2.147.907;876.491;171.064;2.697.151;2.868.215;0;24.058;0;5.916.671;;;
2017;Castellón;Embarque;Solo tránsito;0;0;5.763;252.305;258.068;0;0;0;258.068;;;
2017;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Ceuta;Desembarque;Incluido tránsito;850.707;17.469;492.934;57.392;550.326;28;0;0;1.418.530;;;
2017;Ceuta;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Ceuta;Embarque;Incluido tránsito;144.091;0;250.678;67.825;318.503;0;664.429;0;1.127.023;;;
2017;Ceuta;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Ferrol-San Cibrao;Desembarque;Incluido tránsito;1.632.969;9.081.913;98.431;559;98.990;219;0;13.094;10.827.185;;;
2017;Ferrol-San Cibrao;Desembarque;Solo tránsito;0;44.000;582;0;582;0;0;0;44.582;;;
2017;Ferrol-San Cibrao;Embarque;Incluido tránsito;661.367;1.373.899;678.351;1.676;680.027;0;20.265;2.260;2.737.818;;;
2017;Ferrol-San Cibrao;Embarque;Solo tránsito;0;21.271;779;0;779;0;0;0;22.050;;;
2017;Ferrol-San Cibrao;Transbordo;Incluido tránsito;18.692;0;406;0;406;0;0;0;19.098;;;
2017;Gijón;Desembarque;Incluido tránsito;865.135;16.285.267;150.406;383.498;533.904;7.365;0;0;17.691.671;;;
2017;Gijón;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Gijón;Embarque;Incluido tránsito;32.802;2.935.154;558.126;525.847;1.083.973;0;76.911;8;4.128.848;;;
2017;Gijón;Embarque;Solo tránsito;0;167.554;0;0;0;0;0;0;167.554;;;
2017;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Huelva;Desembarque;Incluido tránsito;16.558.448;3.856.519;53.110;114.411;167.521;2.010;0;2.805;20.587.303;;;
2017;Huelva;Desembarque;Solo tránsito;1.153.955;379.766;0;5.524;5.524;0;0;0;1.539.245;;;
2017;Huelva;Embarque;Incluido tránsito;8.343.045;2.630.858;232.518;385.409;617.927;0;147.574;2.811;11.742.215;;;
2017;Huelva;Embarque;Solo tránsito;1.085.626;243.779;0;5.236;5.236;0;0;0;1.334.641;;;
2017;Huelva;Transbordo;Incluido tránsito;3.055;0;0;0;0;0;0;0;3.055;;;
2017;Las Palmas;Desembarque;Incluido tránsito;5.504.312;536.145;1.950.530;7.306.576;9.257.106;708;0;0;15.298.271;;;
2017;Las Palmas;Desembarque;Solo tránsito;1.251.104;119.201;210.629;4.257.254;4.467.883;0;0;0;5.838.188;;;
2017;Las Palmas;Embarque;Incluido tránsito;1.345.182;23.454;2.173.204;5.500.387;7.673.591;0;2.678.808;0;11.721.035;;;
2017;Las Palmas;Embarque;Solo tránsito;659.976;0;208.514;4.204.232;4.412.746;0;0;0;5.072.722;;;
2017;Las Palmas;Transbordo;Incluido tránsito;19;0;2.308;0;2.308;0;0;0;2.327;;;
2017;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;0;904.362;206.590;437.738;644.328;1.945;0;0;1.550.635;;;
2017;Marín y Ría de Pontevedra;Desembarque;Solo tránsito;0;0;22;56.728;56.750;0;0;0;56.750;;;
2017;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;11.450;479.070;461.708;940.778;0;20.190;0;972.418;;;
2017;Marín y Ría de Pontevedra;Embarque;Solo tránsito;0;0;0;38.532;38.532;0;0;0;38.532;;;
2017;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Melilla;Desembarque;Incluido tránsito;78.648;7.348;578.481;235.846;814.327;0;0;0;900.323;;;
2017;Melilla;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Melilla;Embarque;Incluido tránsito;0;24;202.757;44.131;246.888;0;5.320;0;252.232;;;
2017;Melilla;Embarque;Solo tránsito;0;0;0;58;58;0;0;0;58;;;
2017;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Motril;Desembarque;Incluido tránsito;1.049.953;237.088;292.154;37.853;330.007;1.710;0;0;1.618.758;;;
2017;Motril;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Motril;Embarque;Incluido tránsito;0;273.025;382.337;62.419;444.756;0;25.612;0;743.393;;;
2017;Motril;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Motril;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Málaga;Desembarque;Incluido tránsito;74.370;696.206;160.059;228.588;388.647;501;0;0;1.159.724;;;
2017;Málaga;Desembarque;Solo tránsito;2.483;0;469;91.576;92.045;0;0;0;94.528;;;
2017;Málaga;Embarque;Incluido tránsito;60.138;978.892;338.049;260.169;598.218;0;108.347;0;1.745.595;;;
2017;Málaga;Embarque;Solo tránsito;5.831;0;469;87.319;87.788;0;0;0;93.619;;;
2017;Málaga;Transbordo;Incluido tránsito;16.982;0;0;0;0;0;0;0;16.982;;;
2017;Pasaia;Desembarque;Incluido tránsito;0;761.281;902.921;26;902.947;25.989;0;0;1.690.217;;;
2017;Pasaia;Desembarque;Solo tránsito;0;0;5.552;0;5.552;0;0;0;5.552;;;
2017;Pasaia;Embarque;Incluido tránsito;0;73.159;1.182.266;85;1.182.351;0;29.072;0;1.284.582;;;
2017;Pasaia;Embarque;Solo tránsito;0;0;5.552;0;5.552;0;0;0;5.552;;;
2017;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;3.705.118;394.196;1.860.146;2.492.588;4.352.734;5.922;0;0;8.457.970;;;
2017;Santa Cruz de Tenerife;Desembarque;Solo tránsito;0;0;6.117;326.553;332.670;0;0;0;332.670;;;
2017;Santa Cruz de Tenerife;Embarque;Incluido tránsito;1.432.761;19.357;1.831.038;1.207.360;3.038.398;0;725.736;656;5.216.908;;;
2017;Santa Cruz de Tenerife;Embarque;Solo tránsito;0;0;3.644;316.260;319.904;0;0;0;319.904;;;
2017;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Santander;Desembarque;Incluido tránsito;120.652;2.440.011;773.799;39.649;813.448;4.057;0;0;3.378.168;;;
2017;Santander;Desembarque;Solo tránsito;0;0;2.773;0;2.773;0;0;0;2.773;;;
2017;Santander;Embarque;Incluido tránsito;113.842;1.036.260;1.032.863;41.576;1.074.439;0;19.662;0;2.244.203;;;
2017;Santander;Embarque;Solo tránsito;0;1.800;3.019;0;3.019;0;0;0;4.819;;;
2017;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Sevilla;Desembarque;Incluido tránsito;399.835;1.670.065;289.476;239.416;528.892;0;0;0;2.598.792;;;
2017;Sevilla;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Sevilla;Embarque;Incluido tránsito;22.918;531.556;734.723;637.672;1.372.395;0;32.918;0;1.959.787;;;
2017;Sevilla;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Tarragona;Desembarque;Incluido tránsito;16.171.911;7.802.662;1.104.703;256.883;1.361.586;3.669;0;0;25.339.828;;;
2017;Tarragona;Desembarque;Solo tránsito;474.907;931.942;118.688;13.399;132.087;0;0;0;1.538.936;;;
2017;Tarragona;Embarque;Incluido tránsito;5.843.946;1.702.770;383.278;334.800;718.078;0;75.563;0;8.340.357;;;
2017;Tarragona;Embarque;Solo tránsito;620.870;974.069;99.255;15.506;114.761;0;0;0;1.709.700;;;
2017;Tarragona;Transbordo;Incluido tránsito;20.000;0;0;0;0;0;0;0;20.000;;;
2017;Valencia;Desembarque;Incluido tránsito;2.686.068;1.614.836;5.183.635;24.619.730;29.803.365;1.937;0;0;34.106.206;;;
2017;Valencia;Desembarque;Solo tránsito;267.984;0;53.472;16.861.000;16.914.472;0;0;0;17.182.456;;;
2017;Valencia;Embarque;Incluido tránsito;517.419;664.021;6.604.878;31.358.886;37.963.764;0;308.467;0;39.453.671;;;
2017;Valencia;Embarque;Solo tránsito;262.075;0;52.065;16.660.539;16.712.604;0;0;0;16.974.679;;;
2017;Valencia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Vigo;Desembarque;Incluido tránsito;67.776;261.587;388.301;1.292.727;1.681.028;89.127;0;0;2.099.518;;;
2017;Vigo;Desembarque;Solo tránsito;0;0;53.961;79.547;133.508;0;0;0;133.508;;;
2017;Vigo;Embarque;Incluido tránsito;0;22;659.127;1.297.684;1.956.811;0;171.736;5.604;2.134.173;;;
2017;Vigo;Embarque;Solo tránsito;0;22;40.227;77.060;117.287;0;0;0;117.309;;;
2017;Vigo;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2017;Vilagarcía;Desembarque;Incluido tránsito;154.511;336.432;142.846;58.276;201.122;0;0;0;692.065;;;
2017;Vilagarcía;Desembarque;Solo tránsito;0;0;0;36;36;0;0;0;36;;;
2017;Vilagarcía;Embarque;Incluido tránsito;39.176;84.669;150.203;235.646;385.849;0;4.207;0;513.901;;;
2017;Vilagarcía;Embarque;Solo tránsito;39.176;0;0;0;0;0;0;0;39.176;;;
2017;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;A Coruña;Desembarque;Incluido tránsito;6.459.331;4.090.176;549.655;52;549.707;42.358;0;0;11.141.572;;;
2018;A Coruña;Desembarque;Solo tránsito;0;14.482;0;0;0;0;0;0;14.482;;;
2018;A Coruña;Embarque;Incluido tránsito;2.877.986;762.886;552.000;2;552.002;0;83.873;285.484;4.562.231;;;
2018;A Coruña;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2018;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Alicante;Desembarque;Incluido tránsito;58.203;293.431;119.694;367.183;486.877;2.006;0;0;840.517;;;
2018;Alicante;Desembarque;Solo tránsito;0;0;0;5.175;5.175;0;0;0;5.175;;;
2018;Alicante;Embarque;Incluido tránsito;2.559;1.299.240;142.977;878.063;1.021.040;0;27.809;0;2.350.648;;;
2018;Alicante;Embarque;Solo tránsito;0;0;0;6.155;6.155;0;0;0;6.155;;;
2018;Alicante;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Almería;Desembarque;Incluido tránsito;16.012;3.324.912;196.562;46.211;242.773;4.264;0;0;3.587.961;;;
2018;Almería;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Almería;Embarque;Incluido tránsito;27.799;3.012.104;295.223;46.509;341.732;0;90.959;0;3.472.594;;;
2018;Almería;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Avilés;Desembarque;Incluido tránsito;387.363;2.358.050;400.430;0;400.430;12.546;0;0;3.158.389;;;
2018;Avilés;Desembarque;Solo tránsito;2.613;17.840;2.918;0;2.918;0;0;0;23.371;;;
2018;Avilés;Embarque;Incluido tránsito;232.743;815.763;773.161;52;773.213;0;44.753;0;1.866.472;;;
2018;Avilés;Embarque;Solo tránsito;2.613;26.022;0;0;0;0;0;0;28.635;;;
2018;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Bahía de Algeciras;Desembarque;Incluido tránsito;20.080.938;1.628.897;4.079.328;29.712.635;33.791.963;879;0;98.807;55.601.484;;;
2018;Bahía de Algeciras;Desembarque;Solo tránsito;6.568.233;276.755;255.862;27.780.932;28.036.794;0;0;0;34.881.782;;;
2018;Bahía de Algeciras;Embarque;Incluido tránsito;11.682.123;89.542;4.389.692;30.880.774;35.270.466;0;2.541.866;2.175.548;51.759.545;;;
2018;Bahía de Algeciras;Embarque;Solo tránsito;6.916.128;0;432.902;27.507.078;27.939.980;0;0;0;34.856.108;;;
2018;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Bahía de Cádiz;Desembarque;Incluido tránsito;280.652;1.066.767;538.058;68.799;606.857;17.693;0;0;1.971.969;;;
2018;Bahía de Cádiz;Desembarque;Solo tránsito;280.433;40.050;2.427;6.531;8.958;0;0;0;329.441;;;
2018;Bahía de Cádiz;Embarque;Incluido tránsito;402.055;664.246;471.893;309.325;781.218;0;99.158;0;1.946.677;;;
2018;Bahía de Cádiz;Embarque;Solo tránsito;293.887;40.050;2.433;51;2.484;0;0;0;336.421;;;
2018;Bahía de Cádiz;Transbordo;Incluido tránsito;4.279;5.202;27.388;0;27.388;0;0;0;36.869;;;
2018;Baleares;Desembarque;Incluido tránsito;1.695.542;1.259.463;8.042.119;497.265;8.539.384;2.903;0;0;11.497.292;;;
2018;Baleares;Desembarque;Solo tránsito;2.153;0;101;51;152;0;0;0;2.305;;;
2018;Baleares;Embarque;Incluido tránsito;26;155.938;4.392.542;163.908;4.556.450;0;243.907;0;4.956.321;;;
2018;Baleares;Embarque;Solo tránsito;0;0;3.636;128;3.764;0;0;0;3.764;;;
2018;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Barcelona;Desembarque;Incluido tránsito;12.222.343;2.257.864;4.659.440;15.824.757;20.484.197;3.172;0;0;34.967.576;;;
2018;Barcelona;Desembarque;Solo tránsito;2.845.831;0;89.385;8.466.295;8.555.680;0;0;0;11.401.511;;;
2018;Barcelona;Embarque;Incluido tránsito;3.076.006;1.999.162;6.890.230;18.965.323;25.855.553;0;1.857.961;0;32.788.682;;;
2018;Barcelona;Embarque;Solo tránsito;2.646.055;0;101.577;8.176.213;8.277.790;0;0;0;10.923.845;;;
2018;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Bilbao;Desembarque;Incluido tránsito;15.095.463;2.121.733;2.406.600;2.690.436;5.097.036;0;0;110;22.314.342;;;
2018;Bilbao;Desembarque;Solo tránsito;0;2.020;1.265;11.527;12.792;0;0;0;14.812;;;
2018;Bilbao;Embarque;Incluido tránsito;5.395.080;2.636.161;1.120.759;4.117.256;5.238.015;0;111.691;110;13.381.057;;;
2018;Bilbao;Embarque;Solo tránsito;0;2.020;51;9.343;9.394;0;0;0;11.414;;;
2018;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Cartagena;Desembarque;Incluido tránsito;19.413.193;4.257.792;164.537;589.807;754.344;480;0;0;24.425.809;;;
2018;Cartagena;Desembarque;Solo tránsito;0;0;2;300;302;0;0;0;302;;;
2018;Cartagena;Embarque;Incluido tránsito;6.262.981;2.338.972;165.064;539.750;704.814;0;207.922;0;9.514.689;;;
2018;Cartagena;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Cartagena;Transbordo;Incluido tránsito;0;0;1.192;0;1.192;0;0;0;1.192;;;
2018;Castellón;Desembarque;Incluido tránsito;6.904.780;6.098.945;74.164;415.640;489.804;5.415;0;0;13.498.944;;;
2018;Castellón;Desembarque;Solo tránsito;0;0;5;47.651;47.656;0;0;0;47.656;;;
2018;Castellón;Embarque;Incluido tránsito;3.489.054;1.326.470;165.371;2.633.334;2.798.705;0;24.455;0;7.638.684;;;
2018;Castellón;Embarque;Solo tránsito;0;0;229;42.279;42.508;0;0;0;42.508;;;
2018;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Ceuta;Desembarque;Incluido tránsito;768.177;31.893;480.142;54.626;534.768;41;0;0;1.334.879;;;
2018;Ceuta;Desembarque;Solo tránsito;0;0;427;1.248;1.675;0;0;0;1.675;;;
2018;Ceuta;Embarque;Incluido tránsito;65.924;0;246.986;63.656;310.642;0;736.993;0;1.113.559;;;
2018;Ceuta;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Ferrol-San Cibrao;Desembarque;Incluido tránsito;1.724.812;9.403.135;98.864;10.532;109.396;256;0;2.947;11.240.546;;;
2018;Ferrol-San Cibrao;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2018;Ferrol-San Cibrao;Embarque;Incluido tránsito;423.967;1.350.340;618.922;33.618;652.540;0;28.070;1.872;2.456.789;;;
2018;Ferrol-San Cibrao;Embarque;Solo tránsito;0;18.804;522;0;522;0;0;0;19.326;;;
2018;Ferrol-San Cibrao;Transbordo;Incluido tránsito;6.844;3.505;140;0;140;0;0;0;10.489;;;
2018;Gijón;Desembarque;Incluido tránsito;730.057;14.540.410;130.258;400.469;530.727;5.070;0;400;15.806.664;;;
